,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
175,2023-09-14 04:00:00,242.66310298380708,217.1817651489608,275.01640220686096,242.66310298380708,242.66310298380708,3.5533370703091065,3.5533370703091065,3.5533370703091065,3.5533370703091065,3.5533370703091065,3.5533370703091065,0.0,0.0,0.0,246.2164400541162
176,2023-09-15 04:00:00,242.59027297126838,217.34011255206224,277.1288294382031,242.59027297126838,242.59027297126838,3.207042272452598,3.207042272452598,3.207042272452598,3.207042272452598,3.207042272452598,3.207042272452598,0.0,0.0,0.0,245.797315243721
177,2023-09-18 04:00:00,242.37178293365218,215.19324109328667,275.15401300269053,242.37178293365218,242.37178293365218,2.5070490868671365,2.5070490868671365,2.5070490868671365,2.5070490868671365,2.5070490868671365,2.5070490868671365,0.0,0.0,0.0,244.87883202051933
178,2023-09-19 04:00:00,242.29895292111345,217.02325961424728,275.94709010115525,242.29895292111345,242.29895292111345,4.959595767059915,4.959595767059915,4.959595767059915,4.959595767059915,4.959595767059915,4.959595767059915,0.0,0.0,0.0,247.25854868817336
179,2023-09-20 04:00:00,242.22612290857472,215.56475711819112,276.25117732979464,242.22612290857472,242.22612290857472,3.9456561408007853,3.9456561408007853,3.9456561408007853,3.9456561408007853,3.9456561408007853,3.9456561408007853,0.0,0.0,0.0,246.17177904937552
180,2023-09-21 04:00:00,242.153292896036,215.2171087680316,273.95415739009457,242.153292896036,242.153292896036,3.553337070447708,3.553337070447708,3.553337070447708,3.553337070447708,3.553337070447708,3.553337070447708,0.0,0.0,0.0,245.7066299664837
181,2023-09-22 04:00:00,242.08046288349726,214.77534153509052,275.00385916000306,242.08046288349726,242.08046288349726,3.207042272365725,3.207042272365725,3.207042272365725,3.207042272365725,3.207042272365725,3.207042272365725,0.0,0.0,0.0,245.287505155863
182,2023-09-25 04:00:00,241.86197284588107,214.50139526563538,276.45943456416035,241.86197284588107,241.86197284588107,2.5070490869386584,2.5070490869386584,2.5070490869386584,2.5070490869386584,2.5070490869386584,2.5070490869386584,0.0,0.0,0.0,244.36902193281972
183,2023-09-26 04:00:00,241.78914283334234,217.12618783852625,275.13268416903173,241.78914283334234,241.78914283334234,4.959595766988536,4.959595766988536,4.959595766988536,4.959595766988536,4.959595766988536,4.959595766988536,0.0,0.0,0.0,246.74873860033088
184,2023-09-27 04:00:00,241.7163128177518,214.70747432332186,275.8893662926962,241.7163128177518,241.7163128177518,3.9456561407619604,3.9456561407619604,3.9456561407619604,3.9456561407619604,3.9456561407619604,3.9456561407619604,0.0,0.0,0.0,245.66196895851377
185,2023-09-28 04:00:00,241.6434828021613,217.92380341753267,278.0946037785788,241.6434828021613,241.6434828021613,3.5533370703743503,3.5533370703743503,3.5533370703743503,3.5533370703743503,3.5533370703743503,3.5533370703743503,0.0,0.0,0.0,245.19681987253563
186,2023-09-29 04:00:00,241.57065278657078,214.26808815971998,274.53879725332405,241.57065278657078,241.57065278657078,3.20704227243331,3.20704227243331,3.20704227243331,3.20704227243331,3.20704227243331,3.20704227243331,0.0,0.0,0.0,244.7776950590041
187,2023-10-02 04:00:00,241.3521627397992,215.62206739946362,273.50226479902096,241.3521627397992,241.3521627397992,2.5070490866972657,2.5070490866972657,2.5070490866972657,2.5070490866972657,2.5070490866972657,2.5070490866972657,0.0,0.0,0.0,243.85921182649648
188,2023-10-03 04:00:00,241.2793327242087,214.78798932630238,277.31293943014333,241.2793327242087,241.2793327242087,4.9595957671151085,4.9595957671151085,4.9595957671151085,4.9595957671151085,4.9595957671151085,4.9595957671151085,0.0,0.0,0.0,246.2389284913238
189,2023-10-04 04:00:00,241.20650270861816,215.76136756178957,276.0540900181803,241.20650270861816,241.20650270861816,3.9456561408368827,3.9456561408368827,3.9456561408368827,3.9456561408368827,3.9456561408368827,3.9456561408368827,0.0,0.0,0.0,245.15215884945505
190,2023-10-05 04:00:00,241.13367269302768,213.71628327235567,273.2555093198503,241.13367269302768,241.13367269302768,3.5533370704069718,3.5533370704069718,3.5533370704069718,3.5533370704069718,3.5533370704069718,3.5533370704069718,0.0,0.0,0.0,244.68700976343465
191,2023-10-06 04:00:00,241.06084267743717,213.07963424374162,273.7085310362889,241.06084267743717,241.06084267743717,3.2070422723799568,3.2070422723799568,3.2070422723799568,3.2070422723799568,3.2070422723799568,3.2070422723799568,0.0,0.0,0.0,244.26788494981713
192,2023-10-09 04:00:00,240.84235262306245,213.24015768373945,272.9724463261535,240.84235262306245,240.84235262306245,2.507049086704182,2.507049086704182,2.507049086704182,2.507049086704182,2.507049086704182,2.507049086704182,0.0,0.0,0.0,243.34940170976662
193,2023-10-10 04:00:00,240.76952260493755,215.63829695377504,274.8661289082231,240.76952260493755,240.76952260493755,4.959595767043727,4.959595767043727,4.959595767043727,4.959595767043727,4.959595767043727,4.959595767043727,0.0,0.0,0.0,245.7291183719813
194,2023-10-11 04:00:00,240.69669258681265,214.46699302059716,273.7498850415541,240.69669258681265,240.69669258681265,3.9456561407980595,3.9456561407980595,3.9456561407980595,3.9456561407980595,3.9456561407980595,3.9456561407980595,0.0,0.0,0.0,244.6423487276107
195,2023-10-12 04:00:00,240.6238625686877,215.09852355737985,272.6374896124884,240.6238625686877,240.6238625686877,3.5533370703927996,3.5533370703927996,3.5533370703927996,3.5533370703927996,3.5533370703927996,3.5533370703927996,0.0,0.0,0.0,244.1771996390805
196,2023-10-13 04:00:00,240.5510325505628,213.98110436573685,273.76283108848946,240.5510325505628,240.5510325505628,3.2070422723703147,3.2070422723703147,3.2070422723703147,3.2070422723703147,3.2070422723703147,3.2070422723703147,0.0,0.0,0.0,243.7580748229331
197,2023-10-16 04:00:00,240.3325424961881,211.19961462811978,274.80439132966376,240.3325424961881,240.3325424961881,2.507049086775708,2.507049086775708,2.507049086775708,2.507049086775708,2.507049086775708,2.507049086775708,0.0,0.0,0.0,242.8395915829638
198,2023-10-17 04:00:00,240.2597124780632,214.74504745739827,276.87588407740236,240.2597124780632,240.2597124780632,4.959595767043428,4.959595767043428,4.959595767043428,4.959595767043428,4.959595767043428,4.959595767043428,0.0,0.0,0.0,245.21930824510662
199,2023-10-18 04:00:00,240.18688245993823,212.19449006052307,272.93664532273044,240.18688245993823,240.18688245993823,3.945656140872981,3.945656140872981,3.945656140872981,3.945656140872981,3.945656140872981,3.945656140872981,0.0,0.0,0.0,244.13253860081122
200,2023-10-19 04:00:00,240.1140524474523,212.06082309653803,272.14176169275805,240.1140524474523,240.1140524474523,3.553337070425424,3.553337070425424,3.553337070425424,3.553337070425424,3.553337070425424,3.553337070425424,0.0,0.0,0.0,243.66738951787772
